block_geoid,pop
360470304002004,332
360470304003000,14
360470304003001,0
360470304003003,52
360470304003004,0
360470304003006,618
360470304003007,161
360470305001002,146
360470305001006,63
360470305002000,197
360470305003000,339
360470305004000,256
360470305001001,46
360470305001000,79
360470305001003,38
360470305001004,162
360470305001005,335
360470305001007,113
360470305001008,231
360470305002001,974
360470305002002,740
360470305003001,986
360470305003002,1055
360470305004001,552
360470305004002,937
360470306001001,284
360470306001004,199
360470306001000,0
360470306001002,256
360470306001003,193
360470306001005,74
360470306001006,308
360470306001007,233
360470306001008,239
360470306001009,247
360470306001010,182
360470307003009,589
360470307003012,551
360470307001000,304
360470307001001,1338
360470307002000,1169
360470307003000,0
360470307003001,0
360470307003002,0
360470307003003,0
360470307003004,0
360470307003005,523
360470307003006,15
360470307003007,126
360470307003008,61
360470307003010,156
360470307003011,269
360470307003013,524
360470308001004,22
360470308001007,32
360470308001010,312
360470308001001,155
360470308001000,36
360470308001002,11
360470308001003,37
360470308001005,199
360470308001006,938
360470308001008,42
360470308001009,218
360470308001011,312
360470308001012,0
360470309001000,0
360470309001004,41
360470309001007,800
360470309002002,652
360470309001001,0
360470309001002,0
360470309001003,24
360470309001005,0
360470309001006,229
360470309002000,337
360470309002001,126
360470311001000,0
360470311001001,0
360470311001002,285
360470311001003,468
360470311001004,168
360470311002000,219
360470311002001,116
360470311002002,853
360470311003000,0
360470311003001,0
360470311003002,351
360470311003003,731
360470313002000,199
360470313003000,251
360470313004001,0
360470313001000,0
360470313001001,0
360470313001002,432
360470313001003,700
360470313002001,431
360470313002002,473
360470313003001,269
360470313003002,1366
360470313004000,0
360470313004002,391
360470313004003,597
360470314010001,0
360470314011002,153
360470314011005,394
360470314013000,0
360470314013003,13
360470314013006,0
360470314013010,0
360470314015000,453
360470314016001,351
360470314011000,161
360470314011001,196
360470314011003,85
360470314011004,175
360470314012000,723
360470314012001,298
360470314012002,0
360470314013001,0
360470314013002,0
360470314013004,0
360470314013005,0
360470314013007,118
360470314013008,281
360470314013009,727
360470314013011,0
360470314014000,0
360470314015001,490
360470314016000,524
360470314020001,0
360470314021000,0
360470315001000,0
360470315001001,0
360470315001002,544
360470315001003,903
360470315002000,526
360470315002001,909
360470315003000,701
360470315003001,645
360470315004000,0
360470315004001,0
360470315004002,443
360470315004003,942
360470317012000,654
360470317013001,561
360470317012001,560
360470317011000,861
360470317011001,729
360470317013000,634
360470317022000,472
360470317023000,666
360470317021000,737
360470317021001,447
360470317022001,574
360470317022002,0
360470317022003,0
360470317023001,818
360470319001001,538
360470319002001,540
360470319003002,595
360470319001000,0
360470319001002,650
360470319002000,711
360470319003000,330
360470319003001,66
360470319003003,22
360470321001002,708
360470321003000,761
360470321004001,530
360470321001000,17
360470321001001,585
360470321002000,848
360470321002001,521
360470321003001,586
360470321004000,932
360470323001002,139
360470323001000,0
360470323001001,480
360470323001003,742
360470323002000,526
360470323002001,553
360470323003000,507
360470323003001,167
360470323003002,230
360470323003003,165
360470325001000,23
360470325001001,675
360470325001002,544
360470325002000,1066
360470325002001,388
360470325003000,0
360470325003001,3522
360470325003002,0
360470326001002,156
360470326002001,596
360470326003001,443
360470326004001,415
360470326005002,276
360470326005003,334
360470326001000,432
360470326001001,296
360470326001003,155
360470326002000,63
360470326002002,735
360470326002003,669
360470326003000,662
360470326003002,605
360470326004000,632
360470326005000,494
360470326005001,112
360470327002000,88
360470327002003,0
360470327003001,537
360470327003002,495
360470327003000,28
360470327003003,23
360470327001000,424
360470327001001,460
360470327002001,30
360470327002002,292
360470327002004,697
360470328001001,187
360470328002001,195
360470328003001,161
360470328001000,229
360470328001002,503
360470328002000,253
360470328002002,223
360470328003000,590
360470328004000,339
360470328004001,410
360470329001000,825
360470329002001,863
360470329004000,805
360470329001001,393
360470329001002,292
360470329002000,678
360470329003000,295
360470329003001,1136
360470329004001,420
360470330001000,2235
360470330002002,238
360470330000001,0
360470330002000,0
360470330002001,330
360470330003000,32
360470330003001,0
360470330003002,1264
360470330003003,324
360470331001000,1014
360470331001001,261
360470331001002,236
360470331002000,707
360470331002001,373
360470331002002,790
360470331003000,487
360470331003001,349
360470333003000,244
360470333003003,330
360470333001000,751
360470333001001,459
360470333002000,919
360470333002001,657
360470333002002,286
360470333003001,381
360470333003002,229
360470333003004,247
360470335002000,433
360470335003001,322
360470335001000,590
360470335001001,659
360470335002001,599
360470335003000,149
360470335003002,219
360470335003003,260
360470336000001,0
360470336001001,139
360470336001005,100
360470336002002,169
360470336002005,172
360470336002008,88
360470336003001,86
360470336003004,92
360470336001000,154
360470336000002,0
360470336001002,116
360470336001003,224
360470336001004,155
360470336002000,46
360470336002001,140
360470336002003,140
360470336002004,59
360470336002006,0
360470336002007,138
360470336002009,17
360470336002010,60
360470336003000,33
360470336003002,84
360470336003003,115
360470336003005,182
360470336003006,171
360470336003007,53
360470336003008,0
360470336004000,335
360470336004001,230
360470336005000,147
360470336005001,76
360470336005002,70
360470336005003,78
360470336005004,101
360470336005005,175
360470336005006,166
360470336005007,173
360470336005008,125
360470336005009,185
360470336005010,171
360470337011001,530
360470337011004,0
360470337012001,472
360470337011002,0
360470337011000,873
360470337011003,27
360470337011005,0
360470337012000,608
360470337012002,0
360470337012003,0
360470337021000,0
360470337022000,8
360470337022003,708
360470337021001,0
360470337021002,478
360470337021003,279
360470337022001,0
360470337022002,643
360470339002000,405
360470339003001,453
360470339001000,865
360470339001001,603
360470339002001,230
360470339002002,563
360470339003000,671
360470339004000,415
360470339004001,471
360470340001000,1213
360470340001003,17
360470340002001,173
360470340001001,15
360470340001002,128
360470340001004,14
360470340002000,0
360470340002002,398
360470341001000,0
360470341001001,878
360470341002000,689
360470341003000,876
360470341003001,242
360470342001000,1664
360470342001001,843
360470342002000,444
360470342002001,880
360470342003000,1490
360470342003001,578
360470342004000,727
360470342004001,434
360470343001000,186
360470343001001,208
360470343001002,152
360470343001003,132
360470343002000,713
360470343002001,516
360470343003000,1691
360470343004000,1426
360470345001000,736
360470345001001,542
360470345002000,532
360470345002001,0
360470345002002,363
360470345002003,565
360470347001000,135
360470347002000,842
360470347001001,726
360470347001002,142
360470347002001,220
360470347003000,846
360470347003001,734
360470348001000,0
360470348001003,0
360470348001006,25
360470348001009,0
360470348001013,0
360470348001016,63
360470348001019,0
360470348001022,0
360470348001026,0
360470348002000,529
360470348001008,0
360470348001001,0
360470348001002,0
360470348001004,0
360470348001005,0
360470348001007,0
360470348001010,403
360470348001011,0
360470348001012,0
360470348001014,0
360470348001015,325
360470348001017,0
360470348001018,0
360470348001020,0
360470348001021,0
360470348001023,51
360470348001024,113
360470348001025,0
360470348001027,485
360470348001028,142
360470348002001,478
360470348002002,87
360470348002003,127
360470349011000,1046
360470349012000,463
360470349012001,558
360470349012002,0
360470349021000,0
360470349021001,524
360470349021002,965
360470349022000,727
360470349023000,337
360470349023001,794
360470350002002,0
360470350001000,0
360470350001001,1865
360470350002000,1217
360470350002001,0
360470350002003,0
360470351011001,489
360470351011000,848
360470351011002,906
360470351011003,0
360470351021001,462
360470351022001,491
360470351021000,10
360470351021002,956
360470351022000,707
360470352001001,0
360470352001004,0
360470352001008,0
360470352000001,0
360470352001000,14
360470352001002,0
360470352001003,0
360470352001005,0
360470352001006,1124
360470352001007,225
360470352001009,0
360470352001010,4
360470353011000,1095
360470353012001,0
360470353011001,858
360470353012000,613
360470353022001,842
360470353021000,666
360470353021001,519
360470353022000,0
360470353022002,784
360470354001001,13
360470354001004,0
360470354001000,0
360470354001002,0
360470354001003,0
360470354001005,0
360470354001006,0
360470354001007,0
360470354001008,1875
360470354001009,0
360470354001010,0
360470354002000,2097
360470354002001,0
360470354002002,23
360470354003000,1485
360470355002002,0
360470355001000,41
360470355001001,708
360470355001002,1127
360470355002000,507
360470355002001,952
360470355003000,786
360470355003001,649
360470355003002,422
360470356011000,0
360470356011001,1299
360470356011002,1603
360470356021000,918
360470356021003,112
360470356023000,0
360470356023003,0
360470356021001,0
360470356021002,0
360470356022000,2164
360470356022001,0
360470356022002,258
360470356023001,1685
360470356023002,0
360470356023004,337
360470357011001,717
360470357011000,865
360470357011002,740
360470357011003,0
360470357021000,0
360470357021001,0
360470357021002,15
360470359004000,0
360470359004003,112
360470359001001,757
360470359003000,878
360470359001000,763
360470359002000,585
360470359002001,734
360470359003001,179
360470359003002,761
360470359003003,0
360470359004001,707
360470359004002,141
360470360011002,235
360470360012002,270
360470360011000,675
360470360011001,184
360470360012000,336
360470360012001,374
360470360013000,695
360470360013001,592
360470360013002,26
360470360021000,905
360470360021001,949
360470360021002,195
360470360022000,774
360470360022001,738
360470360022002,642
360470361002007,151
360470361003002,0
360470361001000,235
360470361001001,382
360470361001002,171
360470361002000,215
360470361002001,0
360470361002002,133
360470361002003,157
